system:index,B11,B12,B2,B3,B4,B8,MNDWI,NDBI,NDVI,NDWI,label,rand,.geo
1417,0.0299,0.0231,0.03515,0.070099995,0.0423,0.02335,0.32297555,0.1880127,-0.3307663,0.52762985,0,0.5051282767027835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,0.0574,0.033,0.0256,0.04,0.0411,0.0457,-0.15707317,0.09733122,0.05574516,-0.041301627,0,0.6641794296233913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,0.0272,0.0214,0.0355,0.07275,0.0463,0.021200001,0.37885582,0.12927525,-0.36413416,0.5259553,0,0.5477188003183976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,0.2898,0.2,0.1329,0.1754,0.1999,0.34280002,-0.2548367,-0.08142475,0.26984,-0.32418147,0,0.6225724590533825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,0.0371,0.0258,0.0324,0.0497,0.0381,0.0284,0.13470317,0.1590909,-0.13592234,0.22015336,0,0.09587655886314994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,0.0223,0.0157,0.0411,0.068,0.0605,0.0349,0.5142315,-0.25039876,-0.25765306,0.30776995,0,0.6180439229417564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,0.017450001,0.014,0.0338,0.0578,0.0546,0.027449999,0.4894127,-0.17552932,-0.32506374,0.35995558,0,0.18366699423254906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,0.018550001,0.0152,0.03615,0.0662,0.0577,0.0186,0.5734669,0.074585505,-0.5066566,0.57265455,0,0.40552185462767787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,0.0896,0.0453,0.0211,0.0404,0.0367,0.0609,-0.36307693,0.17501815,0.23076923,-0.19078338,0,0.16352226760827127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,0.0253,0.0183,0.0516,0.0933,0.0811,0.0406,0.5708227,-0.24873096,-0.32445922,0.3852941,0,0.9721400388283797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,0.03775,0.0207,0.02835,0.041050002,0.04115,0.0449,0.06595535,-0.06258616,0.06432657,-0.027788151,0,0.67993739213201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,0.0353,0.0261,0.0278,0.0425,0.0447,0.0303,0.17152107,0.069105685,-0.19703703,0.1836007,0,0.18877732110472667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,0.3156,0.22245,0.07235,0.1017,0.1367,0.2491,-0.508358,0.122567765,0.2797904,-0.41767707,0,0.8738418148072277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,0.0532,0.0328,0.0713,0.119,0.0839,0.0486,0.36847886,0.05425315,-0.26126128,0.41559723,0,0.9095708239124591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,0.016849998,0.0139,0.02645,0.0404,0.04025,0.0286,0.4138427,-0.2909595,-0.20293035,0.16517502,0,0.7713632173387407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,0.021,0.01715,0.04155,0.0779,0.0486,0.018550001,0.4358983,0.11860741,-0.43445364,0.5989734,0,0.7004175515547431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,0.013,0.0125,0.0216,0.0319,0.0243,0.0084,0.33437502,0.20270267,-0.24102564,0.45791245,0,0.015799745818702915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,0.02475,0.01815,0.03365,0.05,0.0459,0.0561,0.3296867,-0.37059397,0.05984078,-0.038232844,0,0.8273053599248918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,0.019749999,0.0166,0.0454,0.07625,0.0521,0.0061,0.5849322,0.44813162,-0.7630034,0.8240815,0,0.37379052036626903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,0.01735,0.0133,0.0246,0.03735,0.0348,0.03275,0.42279634,-0.32352138,-0.08079105,0.07129291,0,0.5954556892926981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,0.08985,0.04585,0.0405,0.05935,0.05325,0.1143,-0.2240842,-0.12753816,0.37001213,-0.34568882,0,0.8226629857800362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,0.026,0.02185,0.04265,0.07935,0.05025,0.01695,0.4443041,0.116844624,-0.44640917,0.563388,0,0.8886588482691619,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,0.020399999,0.0188,0.031,0.039800003,0.0439,0.0208,0.30762243,-0.0071123336,-0.37365162,0.3251006,0,0.5922360433769303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,0.0151,0.0114,0.0221,0.037299998,0.0356,0.02375,0.4351187,-0.2951031,-0.19212154,0.19709131,0,0.0058422932282254925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,0.0274,0.0218,0.0403,0.0698,0.052,0.0101,0.47089946,0.30821916,-0.5618221,0.6591577,0,0.5526111731563547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,0.122,0.0621,0.0284,0.043,0.0392,0.1165,-0.47230157,0.030303039,0.5037594,-0.44761902,0,0.301396926823298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,0.0341,0.0234,0.0409,0.05755,0.0472,0.04045,0.23750052,-0.09939492,-0.031630132,0.11702225,0,0.508635343179644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,0.02575,0.0201,0.05625,0.082,0.085,0.0633,0.52007043,-0.42391258,-0.11547514,0.09584705,0,0.8358839018644981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,0.0515,0.0307,0.0527,0.0723,0.0709,0.0928,0.1599297,-0.22076616,0.15332429,-0.11183779,0,0.8644251534866777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,0.0154,0.01275,0.02675,0.0416,0.03995,0.02495,0.46151873,-0.22624898,-0.23361729,0.24418706,0,0.9359761462761075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,0.015899999,0.01265,0.0249,0.0348,0.03495,0.02565,0.4316621,-0.2414383,-0.14931265,0.21125494,0,0.5358808274165929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,0.0133,0.0136,0.0236,0.0383,0.0287,0.0048,0.41834453,0.6462585,-0.8022814,0.86315787,0,0.46178691951073314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,0.019,0.0145,0.0246,0.0422,0.0399,0.0327,0.31693196,-0.19999997,-0.123834856,0.1774744,0,0.4239899557963227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,0.14269999,0.09015,0.05365,0.090450004,0.0729,0.20324999,-0.23252548,-0.15090904,0.46756446,-0.3837932,0,0.9112166044801505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,0.023049999,0.01995,0.0352,0.06725,0.03835,0.015000001,0.4125603,0.18624192,-0.4438935,0.5988064,0,0.9030293772932131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,0.0334,0.0253,0.0347,0.0712,0.0449,0.0273,0.2938041,0.1525424,-0.29394814,0.4839538,0,0.3054421953819102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,0.161,0.1011,0.0599,0.0885,0.09865,0.3194,-0.28446245,-0.33480036,0.5252235,-0.5530847,0,0.4441284815688409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,0.0191,0.0157,0.0365,0.067650005,0.04385,0.01335,0.49444103,0.11103453,-0.54448223,0.6827407,0,0.08725221527549254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,0.0236,0.0188,0.0176,0.0342,0.029,0.0245,0.125,-0.08067542,-0.014789544,0.117499985,0,0.48992915208194343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,0.23575,0.1522,0.0504,0.08445,0.0846,0.24880001,-0.45525524,-0.08377094,0.5043616,-0.5311528,0,0.5475019302905298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,0.0722,0.0392,0.0455,0.0648,0.0679,0.055,-0.056105636,0.099999994,-0.10670444,0.07324147,0,0.5272933088352554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,0.026349999,0.02275,0.0413,0.075,0.04435,0.014149999,0.4669494,0.19929093,-0.50553834,0.64736843,0,0.7826328339820454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,0.10085,0.04995,0.03815,0.05245,0.04145,0.0776,-0.3134965,0.12495839,0.3230568,-0.19105382,0,0.9269204621255204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,0.0147,0.01195,0.03075,0.045550004,0.03695,0.0148,0.548735,0.12126712,-0.42537466,0.4888429,0,0.4731656372068992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,0.14465001,0.08485,0.04005,0.0635,0.05575,0.1973,-0.3981275,-0.14444754,0.53973883,-0.5225301,0,0.03549604914206317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,0.0198,0.0143,0.06225,0.08335,0.0766,0.0438,0.62092716,-0.32404348,-0.2856753,0.30474898,0,0.7568692423790495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,0.02095,0.01895,0.0339,0.06775,0.04225,0.0152,0.44899568,0.14498511,-0.45406666,0.6349909,0,0.8324256842907789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,0.02485,0.0206,0.03195,0.0634,0.03795,0.0164,0.3055055,0.12666872,-0.35630482,0.53551257,0,0.2945698732135297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,0.0193,0.0157,0.073,0.1021,0.0892,0.0568,0.6193497,-0.4349776,-0.18847005,0.23029049,0,0.4731482290014337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,0.01815,0.0145,0.0245,0.038900003,0.0412,0.0219,0.342783,-0.04904039,-0.28421563,0.29151714,0,0.983699276055487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,0.0129,0.013,0.0105,0.0219,0.0151,0.015,0.16694772,-0.07407408,-0.014836803,0.0943396,0,0.15287923131879022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,0.20019999,0.1209,0.05765,0.096,0.0956,0.2806,-0.3425331,-0.23911373,0.47836983,-0.516949,0,0.6170109719673205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,0.13255,0.0852,0.0589,0.0993,0.07825,0.1374,-0.15707445,-0.0077849496,0.24193595,-0.15738717,0,0.7579917871966757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,0.08475,0.04725,0.03405,0.0516,0.04375,0.1325,-0.25083366,-0.19515151,0.49981958,-0.44980806,0,0.6927262119010107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,0.0221,0.0146,0.0217,0.0362,0.0352,0.0308,0.23029365,-0.17852977,-0.08430232,0.08730159,0,0.12848807066915857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,0.1622,0.0901,0.0368,0.05715,0.04755,0.075,-0.4750755,0.36514503,0.23536347,-0.14803723,0,0.0888870255117592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,0.0189,0.0146,0.0639,0.0968,0.0759,0.0616,0.5935252,-0.48294434,-0.077075094,0.13438368,0,0.2222971287493951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,0.0323,0.0236,0.0548,0.0894,0.0882,0.0744,0.45726496,-0.3947624,-0.06905058,0.06959249,0,0.5686639390595288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,0.02595,0.0195,0.0248,0.0427,0.0403,0.032300003,0.28207764,-0.08949498,-0.14522073,0.13657103,0,0.5324065476750532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,0.02045,0.01595,0.0358,0.06785,0.04175,0.0117,0.5010188,0.17763339,-0.56709975,0.69616127,0,0.8163079047801314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,0.06625,0.03835,0.0543,0.0933,0.08005,0.0678,0.18428622,-0.0247234,-0.09982014,0.16666146,0,0.14193639895751253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,0.08454999,0.0491,0.0445,0.0711,0.0549,0.16589999,-0.07306553,-0.35413572,0.5008481,-0.39359406,0,0.7168571133745689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,0.01955,0.0165,0.02805,0.04145,0.0439,0.0194,0.34039137,0.008709029,-0.39574173,0.36514825,0,0.5005519411938786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,0.041050002,0.03055,0.0331,0.04355,0.03535,0.04875,0.075230934,-0.07331592,0.027467627,0.034378007,0,0.6327707451692618,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,0.06255,0.0342,0.0325,0.0579,0.0502,0.08575,-0.052122906,-0.1308676,0.24307269,-0.17833492,0,0.9932157765639809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,0.0192,0.0153,0.0227,0.038,0.038,0.0236,0.38703343,-0.12204726,-0.22023809,0.24183005,0,0.154612570500687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,0.031100001,0.0225,0.04765,0.0718,0.0529,0.0284,0.3507982,0.07760177,-0.25831828,0.39078295,0,0.7619083833386582,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,0.0149,0.0134,0.0252,0.0427,0.032,0.0071,0.44444442,0.43030304,-0.63761467,0.71167886,0,0.0652983173231455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,0.0328,0.0254,0.0278,0.0414,0.0426,0.031,0.18686865,0.033262543,-0.20918368,0.18357489,0,0.4821879549988526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,0.3592,0.2841,0.1062,0.1432,0.165,0.2754,-0.4484872,0.15591958,0.21984336,-0.3260274,0,0.8826377707317039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,0.0542,0.0308,0.0357,0.0558,0.0527,0.0455,0.010971739,0.11399999,-0.11402361,0.11942445,0,0.6515322885646038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,0.1031,0.0485,0.0303,0.0423,0.0404,0.0617,-0.41223556,0.2606351,0.17225951,-0.14721726,0,0.9802144640481288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,0.1206,0.0704,0.0279,0.04975,0.0439,0.12629999,-0.43740815,-0.021043638,0.4819906,-0.43269813,0,0.042728064824831935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,0.021499999,0.01665,0.05385,0.07865,0.07865,0.045900002,0.55813354,-0.40583983,-0.24626236,0.24412547,0,0.3669628533744116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,0.11835,0.0666,0.02585,0.048600003,0.04335,0.11735,-0.42833272,-0.006358587,0.46728644,-0.41354188,0,0.4959483598527237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,0.0298,0.0215,0.0173,0.0304,0.0247,0.0286,-0.022508059,-0.006172829,0.1451613,-0.040511698,0,0.11115014706163495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,0.0482,0.0408,0.0236,0.0502,0.0357,0.0283,0.009318994,0.27373272,-0.075885326,0.18951614,0,0.9953192425185406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,0.0263,0.02205,0.03775,0.0704,0.0423,0.0148,0.38692287,0.11666665,-0.50981426,0.6634767,0,0.9727582399068798,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,0.0385,0.0275,0.0576,0.0944,0.088,0.0526,0.4547787,-0.15477498,-0.27653214,0.3105413,0,0.6683270586121719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,0.073249996,0.03845,0.0287,0.048,0.0403,0.2017,-0.22438477,-0.41470054,0.63393414,-0.59010404,0,0.07148728066386045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,0.110400006,0.0632,0.04925,0.07215001,0.0568,0.059150003,-0.21083544,0.26918924,0.082681835,0.015810179,0,0.5043809197884268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,0.0129,0.0113,0.0358,0.0612,0.053,0.0125,0.6520854,0.12888888,-0.5608592,0.6237219,0,0.33531312510358346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,0.027,0.0206,0.0381,0.0692,0.0497,0.0209,0.4201389,0.22866891,-0.451497,0.55663115,0,0.13794520860873538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,0.1941,0.0968,0.0106,0.0371,0.0258,0.3408,-0.692492,-0.27909604,0.85886043,-0.81390977,1,0.06417683406524166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,0.1515,0.0795,0.0412,0.0756,0.0575,0.3196,-0.34641567,-0.35043442,0.6933835,-0.6183206,1,0.17374594270211963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,0.2324,0.1394,0.0316,0.07,0.0628,0.3356,-0.5381655,-0.18256037,0.6850706,-0.65583175,1,0.4423134750589689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,0.20985,0.1023,0.0312,0.0584,0.03965,0.3212,-0.5608665,-0.21897297,0.78319675,-0.6968534,1,0.11459724453889342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,0.2369,0.1527,0.0339,0.0654,0.068,0.3572,-0.56487805,-0.21243863,0.6867031,-0.6961789,1,0.8909125345641724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,0.12775,0.0618,0.02335,0.04835,0.0346,0.34,-0.4465382,-0.4552314,0.8169493,-0.75084615,1,0.7642067264066474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,0.271,0.17765,0.03025,0.0686,0.06215,0.33600003,-0.5964227,-0.109594546,0.6908107,-0.67020655,1,0.32127767730591006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,0.2166,0.1275,0.0508,0.0845,0.0756,0.3812,-0.43645322,-0.2972625,0.66905266,-0.6362038,1,0.05264957085517086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,0.2423,0.1348,0.0298,0.0658,0.0544,0.3732,-0.56951255,-0.21070558,0.73460376,-0.71136826,1,0.28519947990357664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,0.1696,0.088,0.0465,0.0762,0.0642,0.3812,-0.3807662,-0.38956216,0.7003257,-0.66452646,1,0.562346395703822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,0.1846,0.103,0.0382,0.0592,0.0574,0.3038,-0.51622176,-0.23409963,0.6910743,-0.6768559,1,0.31438484862194027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,0.2006,0.1105,0.0364,0.0688,0.0539,0.3068,-0.5060596,-0.19657524,0.69905955,-0.63906175,1,0.6805394252090003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,0.26165,0.15415,0.0405,0.06865,0.0582,0.3702,-0.56816745,-0.17896822,0.7322678,-0.68455184,1,0.8362661277295251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,0.2694,0.154,0.0344,0.0734,0.0568,0.4656,-0.5710348,-0.22383091,0.7728984,-0.719399,1,0.7859688723930142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,0.2435,0.1325,0.038,0.072,0.0532,0.3508,-0.54161566,-0.18094623,0.7380615,-0.6602764,1,0.7325598725295521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,0.1904,0.11705,0.0326,0.0589,0.0535,0.3008,-0.5121161,-0.22789769,0.7008425,-0.6680241,1,0.973871721133101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,0.1955,0.113,0.0252,0.0555,0.047,0.309,-0.5493166,-0.22755122,0.73840666,-0.69289535,1,0.3698263621824055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,0.2444,0.1334,0.03905,0.0691,0.05345,0.35119998,-0.56638926,-0.1759045,0.73123866,-0.67403275,1,0.39199432969696646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,0.2626,0.1633,0.0626,0.089,0.1084,0.3034,-0.4903519,-0.071380004,0.47496492,-0.5473736,1,0.5112077732353594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,0.2128,0.11315,0.0409,0.0701,0.06365,0.34835,-0.50813305,-0.2528831,0.6827749,-0.667346,1,0.7433342423409681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,0.2413,0.1296,0.0284,0.0656,0.0517,0.3876,-0.56771004,-0.24493437,0.7768449,-0.712963,1,0.7608638458732572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,0.2149,0.1063,0.0304,0.0678,0.0414,0.4812,-0.5169082,-0.37436476,0.84326017,-0.75659823,1,0.7631543669436507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,0.2126,0.1036,0.0271,0.0604,0.0351,0.4269,-0.5540741,-0.33333334,0.84329087,-0.7498838,1,0.9037770587382505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,0.25575,0.16895,0.05465,0.09265,0.1165,0.3067,-0.46078742,-0.08938069,0.45821282,-0.52973944,1,0.9966597316178473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,0.22215,0.118,0.03245,0.0608,0.0456,0.3994,-0.5692101,-0.27707613,0.7949106,-0.7240459,1,0.31824822677549836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,0.1904,0.0932,0.027,0.0686,0.0376,0.376,-0.4842407,-0.34606025,0.8215147,-0.73484474,1,0.42157873137549773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,0.2544,0.1486,0.0488,0.0885,0.0701,0.452,-0.4879725,-0.29142857,0.7322378,-0.67581046,1,0.850971133507835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,0.188,0.0976,0.0328,0.067200005,0.0399,0.339,-0.4628446,-0.29654425,0.7847029,-0.67993444,1,0.9400218461575044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528,0.22995,0.1274,0.0438,0.07515,0.07105,0.365,-0.5111793,-0.18109182,0.65292627,-0.64743626,1,0.9189493284138123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,0.2117,0.1085,0.0356,0.069,0.045,0.3668,-0.50745213,-0.2693052,0.77166665,-0.6725026,1,0.9375879187818719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,0.2045,0.0979,0.0284,0.0606,0.0378,0.4385,-0.54514545,-0.36579198,0.8444356,-0.74887216,1,0.3877901014387901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,0.268,0.14665,0.0466,0.07705,0.0699,0.37845,-0.553626,-0.1809162,0.6743026,-0.6647205,1,0.6268091952602726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,0.20019999,0.10975,0.03965,0.0676,0.0609,0.36540002,-0.4767096,-0.2735814,0.7010048,-0.6724617,1,0.3882538483412583,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,0.17015,0.08795,0.02975,0.0599,0.03865,0.3998,-0.47670725,-0.3896542,0.81529355,-0.73585016,1,0.49947443775045397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,0.2429,0.1623,0.0173,0.0469,0.0357,0.3308,-0.69639,-0.12838155,0.8176116,-0.7667494,1,0.07449691197555375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,0.2432,0.1397,0.0608,0.0971,0.1224,0.312,-0.4308797,-0.11008851,0.4130435,-0.5224982,1,0.4399099597607732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,0.1733,0.0837,0.0358,0.0662,0.0456,0.3224,-0.44598338,-0.31124258,0.7542225,-0.6646267,1,0.5904968190835584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,0.2231,0.1205,0.04495,0.0788,0.07115,0.3202,-0.48521137,-0.18177216,0.63245034,-0.61287045,1,0.43553301313684745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,0.204,0.1045,0.0368,0.0668,0.0516,0.3124,-0.5178378,-0.20737675,0.72010726,-0.65810275,1,0.8943747234882083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,0.229,0.1239,0.0418,0.0858,0.0608,0.4608,-0.43626684,-0.349681,0.765807,-0.6794574,1,0.97246927209258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,0.2356,0.1354,0.0424,0.0728,0.064,0.3445,-0.5265515,-0.18083152,0.68345326,-0.6458333,1,0.2495502185451789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,0.25845,0.1706,0.02595,0.0586,0.04515,0.32050002,-0.63910925,-0.13676505,0.7624547,-0.7129323,1,0.570792528364259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,0.2304,0.1174,0.0371,0.0787,0.0543,0.4356,-0.4891269,-0.3174051,0.7768713,-0.68837214,1,0.7238476208013291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,0.2798,0.1748,0.0692,0.0971,0.1366,0.3072,-0.4814815,-0.034261607,0.37943423,-0.5143288,1,0.8087639396241537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544,0.2458,0.1395,0.0439,0.0776,0.0686,0.384,-0.5291123,-0.16683054,0.70212764,-0.65675056,1,0.31252620722333657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,0.24715,0.1451,0.0443,0.07125,0.06815,0.33185,-0.5505322,-0.15506087,0.6615774,-0.64833057,1,0.8475190401260851,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,0.28645,0.17285,0.0413,0.0678,0.0702,0.31419998,-0.6069844,-0.061675243,0.639032,-0.64088947,1,0.024278778183888905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,0.1932,0.1093,0.0144,0.0442,0.0302,0.3896,-0.63787377,-0.34701988,0.86619407,-0.80639434,1,0.8971141752010002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,0.25335002,0.14975,0.06055,0.0946,0.1227,0.30795002,-0.47011948,-0.06326761,0.39652184,-0.5396998,1,0.9245733047176534,"{""type"":""MultiPoint"",""coordinates"":[]}"
